"id","tmdb_id","media_type","title","rating","tmdb_backdrop","tmdb_poster","release_date","overview","createdAt","updatedAt"
63,76338,"movie","Thor: The Dark World",6.7,"https://image.tmdb.org/t/p/w780/3FweBee0xZoY77uO1bhUOlQorNH.jpg","https://image.tmdb.org/t/p/w780/bnX5PqAdQZRXSw3aX3DutDcdso5.jpg","2013-10-29","Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.","2017-12-11 16:43:48.712-05","2017-12-11 16:43:48.712-05"
64,127585,"movie","X-Men: Days of Future Past",7.5,"https://image.tmdb.org/t/p/w780/5kYj5EOQMFBFCdnk4X8KaFUfDVR.jpg","https://image.tmdb.org/t/p/w780/giUK8ppRbfistadVzHtpainkhq4.jpg","2014-05-15","The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.","2017-12-11 16:43:50.179-05","2017-12-11 16:43:50.179-05"
65,102382,"movie","The Amazing Spider-Man 2",6.5,"https://image.tmdb.org/t/p/w780/tmFDgDmrdp5DYezwpL0ymQKIbnV.jpg","https://image.tmdb.org/t/p/w780/mUjWof8LHDgCZC9mFp0UYKBf1Dm.jpg","2014-04-16","For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.","2017-12-11 16:43:51.665-05","2017-12-11 16:43:51.665-05"
67,102899,"movie","Ant-Man",7,"https://image.tmdb.org/t/p/w780/kvXLZqY0Ngl1XSw7EaMQO0C1CCj.jpg","https://image.tmdb.org/t/p/w780/D6e8RJf2qUstnfkTslTXNTUAlT.jpg","2015-07-14","Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.","2017-12-11 16:43:54.683-05","2017-12-11 16:43:54.683-05"
68,284052,"movie","Doctor Strange",7.1,"https://image.tmdb.org/t/p/w780/tFI8VLMgSTTU38i8TIsklfqS9Nl.jpg","https://image.tmdb.org/t/p/w780/4PiiNGXj1KENTmCBHeN6Mskj2Fq.jpg","2016-10-25","After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under his wing and trains him to defend the world against evil.","2017-12-11 16:43:57.862-05","2017-12-11 16:43:57.862-05"
69,246655,"movie","X-Men: Apocalypse",6.4,"https://image.tmdb.org/t/p/w780/oQWWth5AOtbWG9o8SCAviGcADed.jpg","https://image.tmdb.org/t/p/w780/zSouWWrySXshPCT4t3UKCQGayyo.jpg","2016-05-18","After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.","2017-12-11 16:43:59.19-05","2017-12-11 16:43:59.19-05"
70,284053,"movie","Thor: Ragnarok",7.5,"https://image.tmdb.org/t/p/w780/5wNUJs23rT5rTBacNyf5h83AynM.jpg","https://image.tmdb.org/t/p/w780/oSLd5GYGsiGgzDPKTwQh7wamO8t.jpg","2017-10-25","Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the prophecy of destruction to his homeworld and the end of Asgardian civilization, at the hands of an all-powerful new threat, the ruthless Hela.","2017-12-11 16:44:00.666-05","2017-12-11 16:44:00.666-05"
71,315635,"movie","Spider-Man: Homecoming",7.3,"https://image.tmdb.org/t/p/w780/vc8bCGjdVp0UbMNLzHnHSLRbBWQ.jpg","https://image.tmdb.org/t/p/w780/ApYhuwBWzl29Oxe9JJsgL7qILbD.jpg","2017-07-05","Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.","2017-12-11 16:44:02.165-05","2017-12-11 16:44:02.165-05"
72,283995,"movie","Guardians of the Galaxy Vol. 2",7.6,"https://image.tmdb.org/t/p/w780/aJn9XeesqsrSLKcHfHP4u5985hn.jpg","https://image.tmdb.org/t/p/w780/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg","2017-04-19","The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.","2017-12-11 16:44:03.667-05","2017-12-11 16:44:03.667-05"
73,810,"movie","Shrek the Third",6,"https://image.tmdb.org/t/p/w780/7fT1IogBbxM6S7SOIGSe7BXLEMq.jpg","https://image.tmdb.org/t/p/w780/lA17Mlz8hXVZsW5Y3WuUa8KPilQ.jpg","2007-05-17","The King of Far Far Away has died and Shrek and Fiona are to become King &amp; Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.","2017-12-11 16:44:05.167-05","2017-12-11 16:44:05.167-05"
74,9502,"movie","Kung Fu Panda",6.9,"https://image.tmdb.org/t/p/w780/UJwhgwAxU42cm9XKncO9boFAEV.jpg","https://image.tmdb.org/t/p/w780/2Paj1nufT0jeSY0G4u3RC31HIGT.jpg","2008-06-04","When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.","2017-12-11 16:44:06.701-05","2017-12-11 16:44:06.701-05"
75,35,"movie","The Simpsons Movie",6.9,"https://image.tmdb.org/t/p/w780/4RaoQCwliLvbokgpFzMXvSznC0h.jpg","https://image.tmdb.org/t/p/w780/eCytnEriVur3rT47NWfkgPXD9qs.jpg","2007-07-25","After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.","2017-12-11 16:44:08.18-05","2017-12-11 16:44:08.18-05"
76,10681,"movie","WALL·E",7.8,"https://image.tmdb.org/t/p/w780/2nFyTvssbtJMLC6eyYwwZ88gALD.jpg","https://image.tmdb.org/t/p/w780/9cJETuLMc6R0bTWRA5i7ctY9bxk.jpg","2008-06-22","WALL·E is the last robot left on an Earth that has been overrun with garbage and all humans have fled to outer space. For 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. When a ship arrives with a sleek new type of robot, WALL·E thinks he's finally found a friend and stows away on the ship when it leaves.","2017-12-11 16:44:09.688-05","2017-12-11 16:44:09.688-05"
77,15512,"movie","Monsters vs Aliens",6,"https://image.tmdb.org/t/p/w780/a5zAJBPShxIQmkUsXMPsHhORQXO.jpg","https://image.tmdb.org/t/p/w780/8x0WrDcFQDC2eoXJe6iC34wXZE8.jpg","2009-03-19","When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...","2017-12-11 16:44:11.179-05","2017-12-11 16:44:11.179-05"
78,10555,"movie","Shark Tale",5.8,"https://image.tmdb.org/t/p/w780/v3RnhCEMu9MVxA5aHWPgVzFGdSG.jpg","https://image.tmdb.org/t/p/w780/zSHqX4qklYrHMEcv2GiHG5UwVsz.jpg","2004-09-20","Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.","2017-12-11 16:44:12.671-05","2017-12-11 16:44:12.671-05"
79,10567,"movie","Dinosaur",6.3,"https://image.tmdb.org/t/p/w780/avv35YJ1Qd8OaGjON8Fbp3uqsHV.jpg","https://image.tmdb.org/t/p/w780/jZDp3C5howi40aCeqXDJliodXk9.jpg","2000-05-19","An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.","2017-12-11 16:44:14.203-05","2017-12-11 16:44:14.203-05"
80,13053,"movie","Bolt",6.3,"https://image.tmdb.org/t/p/w780/lwI40taKaCKHK9mUeSBP2tQz8dS.jpg","https://image.tmdb.org/t/p/w780/pGA75RbbIDXlUJtzJogAtS0KyxL.jpg","2008-11-21","Bolt is the star of the biggest show in Hollywood. The only problem is, he thinks it's real. After he's accidentally shipped to New York City and separated from Penny, his beloved co-star and owner, Bolt must harness all his ""super powers"" to find a way home.","2017-12-11 16:44:15.91-05","2017-12-11 16:44:15.91-05"
82,5559,"movie","Bee Movie",5.7,"https://image.tmdb.org/t/p/w780/eKXTOIqSFrfN8WTTxrzHMBNiUpB.jpg","https://image.tmdb.org/t/p/w780/QhbOzpYfBOwrRiuTu9otPk919R.jpg","2007-10-28","Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.","2017-12-11 16:44:18.671-05","2017-12-11 16:44:18.671-05"
83,10198,"movie","The Princess and the Frog",6.7,"https://image.tmdb.org/t/p/w780/wC5xdlg6WceCWUXQzS3pIwTfkEJ.jpg","https://image.tmdb.org/t/p/w780/bVRHirC6uIZL9VtRqYRxdedYnOG.jpg","2009-12-08","A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to do face the same problem after she kisses him.","2017-12-11 16:44:20.176-05","2017-12-11 16:44:20.176-05"
84,9928,"movie","Robots",6,"https://image.tmdb.org/t/p/w780/okEMRef9hgVzTUo2U6OaCSk0t0M.jpg","https://image.tmdb.org/t/p/w780/12n6dEayPtv7CqgbeSkznFQSKzh.jpg","2005-03-10","Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.","2017-12-11 16:44:21.707-05","2017-12-11 16:44:21.707-05"
85,10009,"movie","Brother Bear",6.9,"https://image.tmdb.org/t/p/w780/fAzT4AboZXP2Sj3zE2HcQ7qjMi.jpg","https://image.tmdb.org/t/p/w780/otptPbEY0vBostmo95xwiiumMJm.jpg","2003-10-23","When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.","2017-12-11 16:44:23.172-05","2017-12-11 16:44:23.172-05"
86,7484,"movie","Open Season",6.1,"https://image.tmdb.org/t/p/w780/7bmzhqOJ9TGXUU5d4pqYUWl3YZ8.jpg","https://image.tmdb.org/t/p/w780/9TY3wQPNhZ60Mng0JetKEOfXqxU.jpg","2006-09-29","Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.","2017-12-11 16:44:24.729-05","2017-12-11 16:44:24.729-05"
87,1267,"movie","Meet the Robinsons",6.7,"https://image.tmdb.org/t/p/w780/jxWA2lDLidicmmDymnxlz53zAb9.jpg","https://image.tmdb.org/t/p/w780/oe7w9SxGmpSW1dlz5QaVVKWBEVz.jpg","2007-03-23","In this animated adventure, brilliant preteen inventor Lewis creates a memory scanner to retrieve his earliest recollections and find out why his mother gave him up for adoption. But when the villainous Bowler Hat Guy steals the machine, Lewis is ready to give up on his quest until the mysterious Wilbur Robinson shows up on the scene, whisking Lewis to the future to find the scanner and his mom.","2017-12-11 16:44:27.674-05","2017-12-11 16:44:27.674-05"
88,411840,"movie","Surf's Up 2: WaveMania",5.3,"https://image.tmdb.org/t/p/w780/am0HLptKPN8u1Ttgs9f6xvLxCZh.jpg","https://image.tmdb.org/t/p/w780/w9UDvjElSaGd2bI5eA7hfSRf1jb.jpg","2017-01-17","An animated comedy that features WWE Superstars, providing their own voices while matching up against talking animals.","2017-12-11 16:44:29.166-05","2017-12-11 16:44:29.166-05"
89,9297,"movie","Monster House",6.4,"https://image.tmdb.org/t/p/w780/xCPq0OXDs7LyFTzOCxanjkyr36l.jpg","https://image.tmdb.org/t/p/w780/vOhKyKxlmtRwRHqKGV2VrFhJjCG.jpg","2006-07-21","Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.","2017-12-11 16:44:30.667-05","2017-12-11 16:44:30.667-05"
90,20352,"movie","Despicable Me",7.1,"https://image.tmdb.org/t/p/w780/yo1ef57MEPkEE4BDZKTZGH9uDcX.jpg","https://image.tmdb.org/t/p/w780/4zHJhBSY4kNZXfhTlmy2TzXD51M.jpg","2010-07-08","Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.","2017-12-11 16:44:32.182-05","2017-12-11 16:44:32.182-05"
91,10192,"movie","Shrek Forever After",6,"https://image.tmdb.org/t/p/w780/aD8iOuLlEiMfVlHTnAe15fZLo0S.jpg","https://image.tmdb.org/t/p/w780/enqVwbUu6OX5LHq0fuk7sLT35zy.jpg","2010-05-16","A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.","2017-12-11 16:44:33.75-05","2017-12-11 16:44:33.75-05"
92,10193,"movie","Toy Story 3",7.6,"https://image.tmdb.org/t/p/w780/y2qAjM37QgatWeG84DDtwsZuMW.jpg","https://image.tmdb.org/t/p/w780/mMltbSxwEdNE4Cv8QYLpzkHWTDo.jpg","2010-06-16","Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.","2017-12-11 16:44:35.168-05","2017-12-11 16:44:35.168-05"
93,49444,"movie","Kung Fu Panda 2",6.7,"https://image.tmdb.org/t/p/w780/eyiE1vuizMKVu8MoZkg2xsramFl.jpg","https://image.tmdb.org/t/p/w780/Fzyy2dauoKxjUzUPYYo3kJkJAW.jpg","2011-05-25","Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.","2017-12-11 16:44:36.68-05","2017-12-11 16:44:36.68-05"
94,417859,"movie","Puss in Boots",6.4,"https://image.tmdb.org/t/p/w780/dMDoLrbXzFteU164NVzIL2i8gx.jpg","https://image.tmdb.org/t/p/w780/7r57xOw0zSCW59pys29KyPrDS3t.jpg","2011-10-28","Long before he even met Shrek, the notorious fighter, lover and outlaw Puss in Boots becomes a hero when he sets off on an adventure with the tough and street smart Kitty Softpaws and the mastermind Humpty Dumpty to save his town. This is the true story of The Cat, The Myth, The Legend... The Boots.","2017-12-11 16:44:38.209-05","2017-12-11 16:44:38.209-05"
95,62177,"movie","Brave",6.7,"https://image.tmdb.org/t/p/w780/sfRCA9g3CunpnZO3QurHSIRcsUq.jpg","https://image.tmdb.org/t/p/w780/qhABv2d4NZLhsOOA4iBFM4rfuJC.jpg","2012-06-21","Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.","2017-12-11 16:44:39.691-05","2017-12-11 16:44:39.691-05"
96,76492,"movie","Hotel Transylvania",6.8,"https://image.tmdb.org/t/p/w780/pQPRp30zd0BSaefterJnLmh4Rs9.jpg","https://image.tmdb.org/t/p/w780/qdLhiJcgO2cykA9hgzrPqHH8oK7.jpg","2012-09-20","Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.","2017-12-11 16:44:41.177-05","2017-12-11 16:44:41.177-05"
